General : End date,17/04/2023,,,
General : Excluded,FALSE,,,
General : Specimen number (included),10,,,
General : Start date,17/04/2023,,,
General : System ID,5544H1816,,,
General : Unique identifier,{8650C6E3-BA5D-47C9-9392-379ED1594FFC},,,
Strain : Compressive strain (Extension) gauge length,100,mm,,
Strain : Time at removal,,s,,
Specimen text inputs : Specimen text input  1,fsr_no_pluck_10_repeat,,,
,,,,
Time,Extension,Load,Cycle count,Total cycle count
(s),(mm),(N),,
537.04602,1.82938,45.59954,0,0
537.146,1.83042,45.64837,0,0
537.24597,1.83125,45.69771,0,0
537.34601,1.83188,45.73723,0,0
537.44598,1.8325,45.76336,0,0
537.54602,1.83292,45.78094,0,0
537.646,1.83312,45.79765,0,0
537.74597,1.83333,45.80117,0,0
537.84601,1.83354,45.80246,0,0
537.94598,1.83375,45.80505,0,0
538.04602,1.83375,45.80574,0,0
538.146,1.83396,45.80798,0,0
538.24597,1.83396,45.80773,0,0
538.34601,1.83417,45.80785,0,0
538.44598,1.83417,45.81153,0,0
538.54602,1.83438,45.81436,0,0
538.646,1.83458,45.81723,0,0
538.74597,1.83479,45.82164,0,0
538.84601,1.83479,45.8251,0,0
538.94598,1.83521,45.83865,0,0
539.04602,1.83542,45.85489,0,0
539.146,1.83583,45.87196,0,0
539.24597,1.83625,45.89928,0,0
539.34601,1.83688,45.93278,0,0
539.44598,1.8375,45.96891,0,0
539.54602,1.83813,46.00477,0,0
539.646,1.83875,46.03912,0,0
539.74597,1.83938,46.07399,0,0
539.84601,1.84,46.11256,0,0
539.94598,1.84083,46.15411,0,0
540.04602,1.84125,46.19127,0,0
540.146,1.84188,46.21449,0,0
540.24597,1.84229,46.24053,0,0
540.34601,1.84292,46.26993,0,0
540.44598,1.84354,46.30223,0,0
540.54602,1.84417,46.34131,0,0
540.646,1.84479,46.38216,0,0
540.74597,1.84563,46.42323,0,0
540.84601,1.84625,46.46436,0,0
540.94598,1.84708,46.5058,0,0
541.04602,1.8475,46.53947,0,0
541.146,1.84812,46.56758,0,0
541.24597,1.84875,46.59899,0,0
541.34601,1.84938,46.63388,0,0
541.44598,1.85,46.66883,0,0
541.54602,1.85063,46.70664,0,0
541.646,1.85125,46.74375,0,0
541.74597,1.85167,46.77132,0,0
541.84601,1.85208,46.79591,0,0
541.94598,1.85271,46.82677,0,0
542.04602,1.85333,46.8595,0,0
542.146,1.85396,46.89401,0,0
542.24597,1.85458,46.93774,0,0
542.34601,1.85542,46.98615,0,0
542.44598,1.85646,47.04573,0,0
542.54602,1.8575,47.10559,0,0
542.646,1.85854,47.17786,0,0
542.74597,1.85958,47.24274,0,0
542.84601,1.86063,47.29913,0,0
542.94598,1.86146,47.35788,0,0
543.04602,1.8625,47.41607,0,0
543.146,1.86375,47.48672,0,0
543.24597,1.86458,47.54297,0,0
543.34601,1.86563,47.59786,0,0
543.44598,1.86646,47.6545,0,0
543.54602,1.8675,47.70554,0,0
543.646,1.86833,47.75623,0,0
543.74597,1.86917,47.80564,0,0
543.84601,1.87,47.857,0,0
543.94598,1.87083,47.89746,0,0
544.04602,1.87125,47.92898,0,0
544.146,1.87167,47.94209,0,0
544.24597,1.87188,47.95074,0,0
544.34601,1.87208,47.95865,0,0
544.44598,1.87229,47.96435,0,0
544.54602,1.8725,47.9704,0,0
544.646,1.8725,47.97255,0,0
544.74597,1.87271,47.97454,0,0
544.84601,1.87292,47.97812,0,0
544.94598,1.87292,47.9819,0,0
545.04602,1.87313,47.98423,0,0
545.146,1.87333,47.99271,0,0
545.24597,1.87354,48.00222,0,0
545.34601,1.87375,48.01071,0,0
545.44598,1.87417,48.0285,0,0
545.54602,1.87458,48.05067,0,0
545.646,1.875,48.07878,0,0
545.74597,1.87563,48.11642,0,0
545.84601,1.87646,48.16071,0,0
545.94598,1.87729,48.21071,0,0
546.04602,1.87812,48.25657,0,0
546.146,1.87875,48.30469,0,0
546.24597,1.87958,48.35075,0,0
546.34601,1.88042,48.39679,0,0
546.44598,1.88104,48.43843,0,0
546.54602,1.88146,48.46273,0,0
546.646,1.88188,48.48603,0,0
546.74597,1.88229,48.50551,0,0
546.84601,1.88271,48.52591,0,0
546.94598,1.88313,48.55162,0,0
547.04602,1.88375,48.58047,0,0
547.146,1.88417,48.61077,0,0
547.24597,1.88479,48.64437,0,0
547.34601,1.88542,48.68169,0,0
547.44598,1.88625,48.72077,0,0
547.54602,1.88688,48.75957,0,0
547.646,1.88729,48.78901,0,0
547.74597,1.88792,48.81804,0,0
547.84601,1.88833,48.84774,0,0
547.94598,1.88896,48.87855,0,0
548.04602,1.88958,48.91306,0,0
548.146,1.89021,48.94968,0,0
548.24597,1.89083,48.98999,0,0
548.34601,1.89146,49.02988,0,0
548.44598,1.89208,49.07069,0,0
548.54602,1.89271,49.10269,0,0
548.646,1.89333,49.13553,0,0
548.74597,1.89375,49.16998,0,0
548.84601,1.89438,49.20531,0,0
548.94598,1.895,49.24022,0,0
549.04602,1.89562,49.27324,0,0
549.146,1.89625,49.31377,0,0
549.24597,1.89708,49.36116,0,0
549.34601,1.89792,49.41344,0,0
549.44598,1.89875,49.46564,0,0
549.54602,1.89958,49.51148,0,0
549.646,1.90021,49.55181,0,0
549.74597,1.90104,49.59686,0,0
549.84601,1.90188,49.64961,0,0
549.94598,1.90271,49.70615,0,0
550.04602,1.90375,49.76055,0,0
550.146,1.90458,49.81487,0,0
550.24597,1.90521,49.85919,0,0
550.34601,1.90604,49.89928,0,0
550.44598,1.90667,49.93485,0,0
550.54602,1.90729,49.96745,0,0
550.646,1.90771,50.00197,0,0
550.74597,1.90833,50.03318,0,0
550.84601,1.90896,50.06724,0,0
550.94598,1.90958,50.09806,0,0
551.04602,1.91,50.12994,0,0
551.146,1.91062,50.16291,0,0
551.24597,1.91125,50.19458,0,0
551.34601,1.91167,50.21894,0,0
551.44598,1.91208,50.24365,0,0
551.54602,1.91271,50.26884,0,0
551.646,1.91313,50.29242,0,0
551.74597,1.91333,50.31217,0,0
551.84601,1.91375,50.33041,0,0
551.94598,1.91417,50.34954,0,0
552.04602,1.91458,50.36589,0,0
552.146,1.915,50.3871,0,0
552.24597,1.91542,50.41069,0,0
552.34601,1.91583,50.43298,0,0
552.44598,1.91625,50.46273,0,0
552.54602,1.91688,50.49376,0,0
552.646,1.91729,50.52057,0,0
552.74597,1.91771,50.54334,0,0
552.84601,1.91813,50.56739,0,0
552.94598,1.91854,50.59158,0,0
553.04602,1.91917,50.62233,0,0
553.146,1.91958,50.65262,0,0
553.24597,1.92021,50.685,0,0
553.34601,1.92083,50.71862,0,0
553.44598,1.92125,50.74284,0,0
553.54602,1.92167,50.76139,0,0
553.646,1.92188,50.77979,0,0
553.74597,1.92229,50.80079,0,0
553.84601,1.92271,50.82272,0,0
553.94598,1.92313,50.84837,0,0
554.04602,1.92375,50.8746,0,0
554.146,1.92417,50.90775,0,0
554.24597,1.92479,50.94508,0,0
554.34601,1.92562,50.98501,0,0
554.44598,1.92625,51.02593,0,0
554.54602,1.92688,51.06614,0,0
554.646,1.9275,51.10001,0,0
554.74597,1.92792,51.13078,0,0
554.84601,1.92854,51.16549,0,0
554.94598,1.92917,51.20347,0,0
555.04602,1.93,51.24523,0,0
555.146,1.93063,51.28704,0,0
555.24597,1.93125,51.3273,0,0
555.34601,1.93167,51.36055,0,0
555.44598,1.93229,51.38769,0,0
555.54602,1.93271,51.41535,0,0
555.646,1.93333,51.44223,0,0
555.74597,1.93375,51.47643,0,0
555.84601,1.93438,51.51337,0,0
555.94598,1.93521,51.55384,0,0
556.04602,1.93583,51.60175,0,0
556.146,1.93688,51.65696,0,0
556.24597,1.93771,51.72001,0,0
556.34601,1.93875,51.78618,0,0
556.44598,1.93958,51.84162,0,0
556.54602,1.94063,51.89537,0,0
556.646,1.94146,51.95161,0,0
556.74597,1.94229,52.00583,0,0
556.84601,1.94313,52.05846,0,0
556.94598,1.94396,52.11052,0,0
557.04602,1.94479,52.15974,0,0
557.146,1.94563,52.2078,0,0
557.24597,1.94625,52.2553,0,0
557.34601,1.94708,52.29528,0,0
557.44598,1.94771,52.33356,0,0
557.54602,1.94833,52.36981,0,0
557.646,1.94875,52.39971,0,0
557.74597,1.94938,52.42707,0,0
557.84601,1.94979,52.45476,0,0
557.94598,1.95021,52.47971,0,0
558.04602,1.95063,52.49787,0,0
558.146,1.95083,52.51459,0,0
558.24597,1.95125,52.5262,0,0
558.34601,1.95146,52.53896,0,0
558.44598,1.95167,52.54782,0,0
558.54602,1.95188,52.55607,0,0
558.646,1.95208,52.56514,0,0
558.74597,1.95229,52.57528,0,0
558.84601,1.95271,52.58754,0,0
558.94598,1.95292,52.60006,0,0
559.04602,1.95333,52.61917,0,0
559.146,1.95375,52.64008,0,0
559.24597,1.95417,52.66768,0,0
559.34601,1.95479,52.70713,0,0
559.44598,1.95563,52.7504,0,0
559.54602,1.95625,52.80268,0,0
559.646,1.95708,52.8481,0,0
559.74597,1.95771,52.89272,0,0
559.84601,1.95854,52.94002,0,0
559.94598,1.95938,52.98595,0,0
560.04602,1.96,53.03179,0,0
560.146,1.96063,53.06953,0,0
560.24597,1.96104,53.09345,0,0
560.34601,1.96146,53.11135,0,0
560.44598,1.96167,53.12733,0,0
560.54602,1.96208,53.14429,0,0
560.646,1.9625,53.16223,0,0
560.74597,1.96271,53.18138,0,0
560.84601,1.96313,53.19968,0,0
560.94598,1.96354,53.22149,0,0
561.04602,1.96396,53.2474,0,0
561.146,1.96438,53.27548,0,0
561.24597,1.965,53.30768,0,0
561.34601,1.96563,53.34138,0,0
561.44598,1.96604,53.37434,0,0
561.54602,1.96667,53.40738,0,0
561.646,1.96708,53.43273,0,0
561.74597,1.9675,53.4581,0,0
561.84601,1.96813,53.49096,0,0
561.94598,1.96875,53.52498,0,0
562.04602,1.96938,53.5649,0,0
562.146,1.97,53.60756,0,0
562.24597,1.97063,53.64735,0,0
562.34601,1.97125,53.68975,0,0
562.44598,1.97167,53.72139,0,0
562.54602,1.97229,53.74941,0,0
562.646,1.97271,53.7772,0,0
562.74597,1.97333,53.80684,0,0
562.84601,1.97375,53.84151,0,0
562.94598,1.97438,53.87632,0,0
563.04602,1.975,53.91946,0,0
563.146,1.97583,53.97055,0,0
563.24597,1.97688,54.02622,0,0
563.34601,1.97771,54.09287,0,0
563.44598,1.97875,54.15483,0,0
563.54602,1.97958,54.2112,0,0
563.646,1.98042,54.26409,0,0
563.74597,1.98125,54.31419,0,0
563.84601,1.98208,54.36572,0,0
563.94598,1.98271,54.41668,0,0
564.04602,1.98354,54.46319,0,0
564.146,1.98417,54.506,0,0
564.24597,1.98479,54.5425,0,0
564.34601,1.98521,54.56362,0,0
564.44598,1.98563,54.58151,0,0
564.54602,1.98583,54.59875,0,0
564.646,1.98625,54.61578,0,0
564.74597,1.98646,54.63285,0,0
564.84601,1.98688,54.64655,0,0
564.94598,1.98729,54.66651,0,0
565.04602,1.9875,54.68572,0,0
565.146,1.98792,54.70559,0,0
565.24597,1.98833,54.73201,0,0
565.34601,1.98896,54.76232,0,0
565.44598,1.98938,54.79515,0,0
565.54602,1.99,54.83184,0,0
565.646,1.99063,54.87488,0,0
565.74597,1.99125,54.90789,0,0
565.84601,1.99188,54.94217,0,0
565.94598,1.9925,54.97977,0,0
566.04602,1.99313,55.01676,0,0
566.146,1.99375,55.06229,0,0
566.24597,1.99458,55.11171,0,0
566.34601,1.99542,55.16398,0,0
566.44598,1.99625,55.21656,0,0
566.54602,1.99688,55.25877,0,0
566.646,1.9975,55.2963,0,0
566.74597,1.99813,55.3336,0,0
566.84601,1.99854,55.36615,0,0
566.94598,1.99917,55.39388,0,0
567.04602,1.99958,55.41924,0,0
567.146,1.99979,55.43661,0,0
567.24597,2,55.44429,0,0
567.34601,2.00021,55.45074,0,0
567.44598,2.00042,55.4587,0,0
567.54602,2.00062,55.46476,0,0
567.646,2.00083,55.4721,0,0
567.74597,2.00104,55.48281,0,0
567.84601,2.00125,55.49367,0,0
567.94598,2.00146,55.50702,0,0
568.04602,2.00188,55.52657,0,0
568.146,2.00229,55.55275,0,0
568.24597,2.00292,55.58305,0,0
568.34601,2.00354,55.62231,0,0
568.44598,2.00417,55.66833,0,0
568.54602,2.005,55.71532,0,0
568.646,2.00563,55.76333,0,0
568.74597,2.00625,55.80416,0,0
568.84601,2.00667,55.83455,0,0
568.94598,2.00729,55.87151,0,0
569.04602,2.00792,55.90672,0,0
569.146,2.00854,55.94351,0,0
569.24597,2.00917,55.97924,0,0
569.34601,2.00958,56.01499,0,0
569.44598,2.01,56.04395,0,0
569.54602,2.01042,56.06771,0,0
569.646,2.01104,56.09311,0,0
569.74597,2.01146,56.11878,0,0
569.84601,2.01188,56.14817,0,0
569.94598,2.0125,56.17843,0,0
570.04602,2.01313,56.21785,0,0
570.146,2.01375,56.25971,0,0
570.24597,2.01437,56.30692,0,0
570.34601,2.01521,56.35815,0,0
570.44598,2.01604,56.41663,0,0
570.54602,2.01708,56.48276,0,0
570.646,2.01792,56.53975,0,0
570.74597,2.01854,56.59018,0,0
570.84601,2.01938,56.64198,0,0
570.94598,2.02021,56.69356,0,0
571.04602,2.02104,56.7475,0,0
571.146,2.02187,56.80073,0,0
571.24597,2.02271,56.85244,0,0
571.34601,2.02333,56.89753,0,0
571.44598,2.02396,56.93674,0,0
571.54602,2.02438,56.96753,0,0
571.646,2.02479,56.9895,0,0
571.74597,2.02521,57.0079,0,0
571.84601,2.02542,57.02308,0,0
571.94598,2.02583,57.04154,0,0
572.04602,2.02625,57.05812,0,0
572.146,2.02646,57.07381,0,0
572.24597,2.02688,57.09455,0,0
572.34601,2.02729,57.11266,0,0
572.44598,2.0275,57.13478,0,0
572.54602,2.02792,57.15771,0,0
572.646,2.02833,57.18348,0,0
572.74597,2.02896,57.21174,0,0
572.84601,2.02938,57.24747,0,0
572.94598,2.03,57.28217,0,0
573.04602,2.03042,57.31398,0,0
573.146,2.03104,57.35292,0,0
573.24597,2.03167,57.39123,0,0
573.34601,2.03229,57.42665,0,0
573.44598,2.03292,57.46947,0,0
573.54602,2.03354,57.51257,0,0
573.646,2.03438,57.5571,0,0
573.74597,2.035,57.60396,0,0
573.84601,2.03583,57.65461,0,0
573.94598,2.03646,57.6941,0,0
574.04602,2.03708,57.72937,0,0
574.146,2.0375,57.76237,0,0
574.24597,2.03792,57.79294,0,0
574.34601,2.03854,57.81894,0,0
574.44598,2.03896,57.84359,0,0
574.54602,2.03938,57.86629,0,0
574.646,2.03958,57.88435,0,0
574.74597,2.03979,57.89741,0,0
574.84601,2.04021,57.91093,0,0
574.94598,2.04042,57.91876,0,0
575.04602,2.04063,57.93226,0,0
575.146,2.04083,57.94561,0,0
575.24597,2.04125,57.95787,0,0
575.34601,2.04146,57.97394,0,0
575.44598,2.04188,57.99232,0,0
575.54602,2.04229,58.01374,0,0
575.646,2.04271,58.04305,0,0
575.74597,2.04313,58.07738,0,0
575.84601,2.04396,58.11999,0,0
575.94598,2.04458,58.16519,0,0
576.04602,2.04521,58.21324,0,0
576.146,2.04583,58.25902,0,0
576.24597,2.04646,58.28924,0,0
576.34601,2.04708,58.32814,0,0
576.44598,2.04771,58.36613,0,0
576.54602,2.04833,58.4062,0,0
576.646,2.04896,58.45099,0,0
576.74597,2.04958,58.49436,0,0
576.84601,2.05021,58.53727,0,0
576.94598,2.05063,58.56678,0,0
577.04602,2.05125,58.59585,0,0
577.146,2.05188,58.63374,0,0
577.24597,2.0525,58.67324,0,0
577.34601,2.05313,58.71233,0,0
577.44598,2.05375,58.75602,0,0
577.54602,2.05458,58.80283,0,0
577.646,2.05542,58.85742,0,0
577.74597,2.05625,58.91557,0,0
577.84601,2.05708,58.97501,0,0
577.94598,2.05792,59.02952,0,0
578.04602,2.05854,59.07535,0,0
578.146,2.05917,59.11207,0,0
578.24597,2.05958,59.14495,0,0
578.34601,2.06021,59.1781,0,0
578.44598,2.06063,59.20914,0,0
578.54602,2.06125,59.23671,0,0
578.646,2.06167,59.26575,0,0
578.74597,2.06208,59.29276,0,0
578.84601,2.0625,59.31729,0,0
578.94598,2.06292,59.34194,0,0
579.04602,2.06333,59.36831,0,0
579.146,2.06375,59.39051,0,0
579.24597,2.06417,59.41183,0,0
579.34601,2.06438,59.42958,0,0
579.44598,2.06479,59.44751,0,0
579.54602,2.06521,59.46902,0,0
579.646,2.06562,59.49069,0,0
579.74597,2.06604,59.51467,0,0
579.84601,2.06646,59.54451,0,0
579.94598,2.06708,59.58465,0,0
580.04602,2.06771,59.62675,0,0
580.146,2.06854,59.67934,0,0
580.24597,2.06938,59.73652,0,0
580.34601,2.07021,59.78939,0,0
580.44598,2.07083,59.83834,0,0
580.54602,2.07167,59.88596,0,0
580.646,2.07229,59.93512,0,0
580.74597,2.07313,59.9833,0,0
580.84601,2.07396,60.04033,0,0
580.94598,2.07479,60.09321,0,0
581.04602,2.07542,60.14412,0,0
581.146,2.07604,60.17539,0,0
581.24597,2.07646,60.20364,0,0
581.34601,2.07688,60.231,0,0
581.44598,2.07729,60.24975,0,0
581.54602,2.07771,60.27104,0,0
581.646,2.07792,60.28778,0,0
581.74597,2.07833,60.30156,0,0
581.84601,2.07854,60.3156,0,0
581.94598,2.07875,60.3288,0,0
582.04602,2.07896,60.33504,0,0
582.146,2.07917,60.34044,0,0
582.24597,2.07938,60.34641,0,0
582.34601,2.07958,60.35175,0,0
582.44598,2.07979,60.36167,0,0
582.54602,2.08,60.37211,0,0
582.646,2.08021,60.38566,0,0
582.74597,2.08063,60.40375,0,0
582.84601,2.08104,60.42695,0,0
582.94598,2.08146,60.45365,0,0
583.04602,2.08188,60.48684,0,0
583.146,2.0825,60.52304,0,0
583.24597,2.08313,60.56761,0,0
583.34601,2.08396,60.61846,0,0
583.44598,2.08479,60.67327,0,0
583.54602,2.08542,60.72387,0,0
583.646,2.08604,60.76163,0,0
583.74597,2.08667,60.79944,0,0
583.84601,2.08729,60.84151,0,0
583.94598,2.08792,60.88443,0,0
584.04602,2.08854,60.92862,0,0
584.146,2.08938,60.97239,0,0
584.24597,2.09,61.01474,0,0
584.34601,2.09042,61.05278,0,0
584.44598,2.09104,61.08483,0,0
584.54602,2.09167,61.12017,0,0
584.646,2.09229,61.15839,0,0
584.74597,2.09292,61.20123,0,0
584.84601,2.09354,61.24778,0,0
584.94598,2.09438,61.30264,0,0
585.04602,2.09521,61.36121,0,0
585.146,2.09625,61.42477,0,0
585.24597,2.09708,61.48273,0,0
585.34601,2.09771,61.52636,0,0
585.44598,2.09833,61.56387,0,0
585.54602,2.09896,61.60048,0,0
585.646,2.09938,61.63696,0,0
585.74597,2.1,61.67105,0,0
585.84601,2.10042,61.70312,0,0
585.94598,2.10104,61.73127,0,0
586.04602,2.10146,61.76021,0,0
586.146,2.10188,61.78393,0,0
586.24597,2.10229,61.8088,0,0
586.34601,2.10271,61.83189,0,0
586.44598,2.10313,61.85505,0,0
586.54602,2.10333,61.87748,0,0
586.646,2.10375,61.89983,0,0
586.74597,2.10417,61.92412,0,0
586.84601,2.10458,61.94579,0,0
586.94598,2.105,61.97197,0,0
587.04602,2.10542,61.99641,0,0
587.146,2.10583,62.02312,0,0
587.24597,2.10625,62.053,0,0
587.34601,2.10667,62.07989,0,0
587.44598,2.10708,62.10402,0,0
587.54602,2.10771,62.13363,0,0
587.646,2.10812,62.16516,0,0
587.74597,2.10875,62.20383,0,0
587.84601,2.10938,62.24728,0,0
587.94598,2.11,62.28527,0,0
588.04602,2.11063,62.32682,0,0
588.146,2.11125,62.37118,0,0
588.24597,2.11188,62.41238,0,0
588.34601,2.1125,62.45489,0,0
588.44598,2.11313,62.49903,0,0
588.54602,2.11375,62.53746,0,0
588.646,2.11438,62.57614,0,0
588.74597,2.115,62.61374,0,0
588.84601,2.11542,62.64183,0,0
588.94598,2.11583,62.66437,0,0
589.04602,2.11625,62.6859,0,0
589.146,2.11667,62.7098,0,0
589.24597,2.11687,62.73171,0,0
589.34601,2.11729,62.75588,0,0
589.44598,2.11771,62.78046,0,0
589.54602,2.11813,62.80458,0,0
589.646,2.11854,62.82938,0,0
589.74597,2.11896,62.85397,0,0
589.84601,2.11938,62.87269,0,0
589.94598,2.11958,62.88919,0,0
590.04602,2.12,62.90747,0,0
590.146,2.12042,62.92833,0,0
590.24597,2.12063,62.94817,0,0
590.34601,2.12104,62.97454,0,0
590.44598,2.12167,63.00714,0,0
590.54602,2.12229,63.04295,0,0
590.646,2.12292,63.08854,0,0
590.74597,2.12354,63.13792,0,0
590.84601,2.12438,63.18988,0,0
590.94598,2.125,63.23458,0,0
591.04602,2.12542,63.26404,0,0
591.146,2.12604,63.29482,0,0
591.24597,2.12646,63.32806,0,0
591.34601,2.12708,63.36513,0,0
591.44598,2.12771,63.40478,0,0
591.54602,2.12833,63.44489,0,0
591.646,2.12896,63.48608,0,0
591.74597,2.12958,63.52941,0,0
591.84601,2.13021,63.57008,0,0
591.94598,2.13083,63.6072,0,0
592.04602,2.13125,63.63858,0,0
592.146,2.13167,63.66694,0,0
592.24597,2.13229,63.70279,0,0
592.34601,2.13292,63.74291,0,0
592.44598,2.13354,63.78871,0,0
592.54602,2.13438,63.84013,0,0
592.646,2.13521,63.89744,0,0
592.74597,2.13604,63.95999,0,0
592.84601,2.13708,64.02785,0,0
592.94598,2.13792,64.08398,0,0
593.04602,2.13854,64.13014,0,0
593.146,2.13917,64.17303,0,0
593.24597,2.13979,64.21237,0,0
593.34601,2.14042,64.24857,0,0
593.44598,2.14083,64.28033,0,0
593.54602,2.14125,64.30841,0,0
593.646,2.14167,64.33634,0,0
593.74597,2.14208,64.36031,0,0
593.84601,2.1425,64.38158,0,0
593.94598,2.14292,64.39915,0,0
594.04602,2.14313,64.41566,0,0
594.146,2.14333,64.42796,0,0
594.24597,2.14375,64.44251,0,0
594.34601,2.14396,64.45548,0,0
594.44598,2.14417,64.46706,0,0
594.54602,2.14438,64.48242,0,0
594.646,2.14479,64.49488,0,0
594.74597,2.145,64.51157,0,0
594.84601,2.14542,64.53153,0,0
594.94598,2.14563,64.55374,0,0
595.04602,2.14604,64.57849,0,0
595.146,2.14667,64.6146,0,0
595.24597,2.14729,64.65667,0,0
595.34601,2.14813,64.70905,0,0
595.44598,2.14875,64.76826,0,0
595.54602,2.14958,64.81437,0,0
595.646,2.15021,64.85741,0,0
595.74597,2.15083,64.901,0,0
595.84601,2.15146,64.94501,0,0
595.94598,2.15208,64.99347,0,0
596.04602,2.15292,65.04659,0,0
596.146,2.15354,65.09483,0,0
596.24597,2.15438,65.1515,0,0
596.34601,2.155,65.19528,0,0
596.44598,2.15563,65.22913,0,0
596.54602,2.15604,65.266,0,0
596.646,2.15667,65.29721,0,0
596.74597,2.15708,65.3233,0,0
596.84601,2.1575,65.35181,0,0
596.94598,2.15792,65.3742,0,0
597.04602,2.15813,65.39185,0,0
597.146,2.15833,65.40738,0,0
597.24597,2.15875,65.41356,0,0
597.34601,2.15875,65.42025,0,0
597.44598,2.15896,65.43052,0,0
597.54602,2.15917,65.43496,0,0
597.646,2.15937,65.44353,0,0
597.74597,2.15958,65.45886,0,0
597.84601,2.16,65.47099,0,0
597.94598,2.16021,65.49102,0,0
598.04602,2.16062,65.51213,0,0
598.146,2.16104,65.53933,0,0
598.24597,2.16167,65.5731,0,0
598.34601,2.16229,65.61687,0,0
598.44598,2.16292,65.6647,0,0
598.54602,2.16375,65.71945,0,0
598.646,2.16438,65.77419,0,0
598.74597,2.165,65.81882,0,0
598.84601,2.16583,65.8649,0,0
598.94598,2.16646,65.91261,0,0
599.04602,2.16708,65.95956,0,0
599.146,2.16792,66.00749,0,0
599.24597,2.16854,66.05486,0,0
599.34601,2.16917,66.10215,0,0
599.44598,2.17,66.14903,0,0
599.54602,2.17042,66.18686,0,0
599.646,2.17104,66.22011,0,0
599.74597,2.17146,66.2531,0,0
599.84601,2.17208,66.28486,0,0
599.94598,2.1725,66.31967,0,0
600.04602,2.17313,66.35048,0,0
600.146,2.17354,66.38267,0,0
600.24597,2.17417,66.41953,0,0
600.34601,2.17479,66.45701,0,0
600.44598,2.17521,66.49679,0,0
600.54602,2.17604,66.53953,0,0
600.646,2.17667,66.58455,0,0
600.74597,2.17708,66.62141,0,0
600.84601,2.17771,66.65443,0,0
600.94598,2.17813,66.6883,0,0
601.04602,2.17875,66.72607,0,0
601.146,2.17938,66.76476,0,0
601.24597,2.18,66.80542,0,0
601.34601,2.18063,66.84536,0,0
601.44598,2.18104,66.88451,0,0
601.54602,2.18167,66.92426,0,0
601.646,2.18229,66.96513,0,0
601.74597,2.18292,67.00448,0,0
601.84601,2.18333,67.04169,0,0
601.94598,2.18396,67.07656,0,0
602.04602,2.18438,67.10762,0,0
602.146,2.18479,67.13362,0,0
602.24597,2.18521,67.16097,0,0
602.34601,2.18563,67.18472,0,0
602.44598,2.18604,67.20509,0,0
602.54602,2.18625,67.2203,0,0
602.646,2.18667,67.23519,0,0
602.74597,2.18688,67.2524,0,0
602.84601,2.18729,67.27269,0,0
602.94598,2.1875,67.2919,0,0
603.04602,2.18792,67.31561,0,0
603.146,2.18833,67.3433,0,0
603.24597,2.18875,67.37044,0,0
603.34601,2.18917,67.39565,0,0
603.44598,2.18958,67.4164,0,0
603.54602,2.18979,67.4348,0,0
603.646,2.19021,67.45407,0,0
603.74597,2.19062,67.47427,0,0
603.84601,2.19104,67.50575,0,0
603.94598,2.19146,67.54043,0,0
604.04602,2.19208,67.57891,0,0
604.146,2.19271,67.62486,0,0
604.24597,2.19333,67.67462,0,0
604.34601,2.19417,67.73267,0,0
604.44598,2.19479,67.77547,0,0
604.54602,2.19542,67.8168,0,0
604.646,2.19604,67.85617,0,0
604.74597,2.19667,67.89575,0,0
604.84601,2.19708,67.93106,0,0
604.94598,2.19771,67.9673,0,0
605.04602,2.19812,67.99819,0,0
605.146,2.19833,68.01651,0,0
605.24597,2.19875,68.0323,0,0
605.34601,2.19896,68.0453,0,0
605.44598,2.19917,68.05785,0,0
605.54602,2.19958,68.0753,0,0
605.646,2.19979,68.09489,0,0
605.74597,2.20021,68.11697,0,0
605.84601,2.20063,68.14299,0,0
605.94598,2.20125,68.1758,0,0
606.04602,2.20167,68.2122,0,0
606.146,2.20229,68.2541,0,0
606.24597,2.20292,68.29999,0,0
606.34601,2.20375,68.34898,0,0
606.44598,2.20417,68.39351,0,0
606.54602,2.20479,68.42604,0,0
606.646,2.20521,68.46014,0,0
606.74597,2.20583,68.50217,0,0
606.84601,2.20646,68.54208,0,0
606.94598,2.20708,68.58492,0,0
607.04602,2.20771,68.62816,0,0
607.146,2.20833,68.6675,0,0
607.24597,2.20875,68.69949,0,0
607.34601,2.20938,68.73236,0,0
607.44598,2.20979,68.76488,0,0
607.54602,2.21042,68.80268,0,0
607.646,2.21104,68.84306,0,0
607.74597,2.21167,68.88244,0,0
607.84601,2.21229,68.92632,0,0
607.94598,2.21292,68.97267,0,0
608.04602,2.21354,69.02438,0,0
608.146,2.21438,69.07436,0,0
608.24597,2.215,69.12605,0,0
608.34601,2.21604,69.18835,0,0
608.44598,2.21667,69.24256,0,0
608.54602,2.21729,69.29034,0,0
608.646,2.21792,69.33209,0,0
608.74597,2.21875,69.37628,0,0
608.84601,2.21917,69.41602,0,0
608.94598,2.21979,69.45551,0,0
609.04602,2.22042,69.49403,0,0
609.146,2.22083,69.5269,0,0
609.24597,2.22125,69.55552,0,0
609.34601,2.22167,69.57919,0,0
609.44598,2.22208,69.60035,0,0
609.54602,2.2225,69.62048,0,0
609.646,2.22271,69.63647,0,0
609.74597,2.22292,69.64857,0,0
609.84601,2.22313,69.65712,0,0
609.94598,2.22333,69.66706,0,0
610.04602,2.22354,69.67685,0,0
610.146,2.22375,69.68666,0,0
610.24597,2.22396,69.69906,0,0
610.34601,2.22438,69.71503,0,0
